hhid,pid,gen,dob_m,dob_y,intrv_m,popgrp,mar
500971,725327,Female,June,2002.0,April,1.0,
500971,725328,Female,January,1973.0,April,1.0,
500971,781979,Female,October,2015.0,April,1.0,
500972,408813,Female,August,1999.0,April,1.0,
500972,408815,Female,March,1996.0,April,1.0,
500972,770212,Female,April,1997.0,April,1.0,
500973,601343,Female,November,1968.0,June,1.0,
500973,621271,Male,December,2012.0,June,1.0,
500973,733596,Female,August,2000.0,June,,
500974,316786,Female,August,1985.0,August,1.0,
500974,709635,Male,May,1995.0,August,1.0,
500974,740632,Male,May,1990.0,August,1.0,
500976,315129,Female,September,1951.0,July,1.0,1.0
500976,316021,Female,January,1970.0,July,1.0,
500976,316022,Female,March,1973.0,July,1.0,3.0
500976,317685,Male,September,1944.0,July,1.0,1.0
500976,407657,Male,December,1995.0,July,1.0,3.0
500976,407658,Male,September,2005.0,July,1.0,
500976,407660,Female,October,2000.0,July,1.0,
500977,302194,Male,June,1986.0,April,1.0,1.0
500977,762287,Female,November,1979.0,April,1.0,1.0
500977,781282,Female,January,2008.0,April,1.0,
500979,310984,Female,October,1939.0,April,1.0,
500980,407709,Male,January,1994.0,May,1.0,
500980,793330,Female,October,1988.0,May,1.0,
500981,315769,Female,January,1934.0,August,1.0,
500981,620184,Female,January,2010.0,August,1.0,
500982,322227,Female,May,1978.0,November,1.0,
500982,322935,Female,January,1960.0,November,1.0,
500982,491333,Male,April,2006.0,November,1.0,
500982,491334,Male,September,2000.0,November,1.0,
500982,491337,Female,February,1996.0,November,1.0,
500982,702504,Female,September,2008.0,November,1.0,
500982,737142,Female,June,2007.0,November,1.0,
500983,660203,Female,March,1955.0,July,4.0,1.0
500983,683084,Male,July,1961.0,July,4.0,1.0
500984,727880,Male,April,1948.0,May,1.0,
500985,316271,Female,June,1969.0,August,1.0,1.0
500985,409051,Female,January,2002.0,August,1.0,
500985,409052,Male,July,1995.0,August,1.0,
500985,409053,Male,May,2006.0,August,1.0,
500985,501606,Male,December,1989.0,August,1.0,3.0
500985,620614,Female,October,2008.0,August,1.0,
500985,710764,Male,February,1958.0,August,1.0,1.0
500986,310137,Male,November,1981.0,June,1.0,
500987,319438,Female,March,1946.0,July,1.0,
500987,410977,Male,July,2006.0,July,1.0,
500987,411402,Male,April,2004.0,July,1.0,
500987,734002,Female,December,2007.0,July,1.0,
500988,411498,Female,September,1995.0,October,2.0,
500989,304516,Female,June,1958.0,May,1.0,
500989,401317,Male,January,1994.0,May,1.0,
500989,664154,Female,May,2012.0,May,1.0,
500990,637777,Female,November,1986.0,August,3.0,
500990,639869,Male,June,1942.0,August,3.0,1.0
500990,676694,Female,November,1947.0,August,3.0,1.0
500991,591711,Female,September,1974.0,June,1.0,
500992,381057,Female,June,1985.0,May,1.0,
500992,481059,Female,November,2007.0,May,1.0,
500992,665966,Female,July,2014.0,May,1.0,
500993,608229,Male,December,2004.0,November,3.0,
500993,649928,Male,January,1966.0,November,3.0,1.0
500993,661613,Male,July,1999.0,November,3.0,
500993,676577,Female,February,1969.0,November,3.0,1.0
500994,620470,Female,January,2008.0,October,2.0,
500994,641073,Male,December,2012.0,October,2.0,
500994,715265,Male,October,2011.0,October,2.0,
500994,765488,Female,November,1990.0,October,2.0,
500995,307710,Male,April,1988.0,June,1.0,1.0
500997,313497,Female,November,1975.0,July,1.0,1.0
500997,408364,Female,January,2003.0,July,1.0,
500997,615331,Female,March,2017.0,July,1.0,
500997,631101,Female,September,2008.0,July,1.0,
500997,693709,Male,April,2013.0,July,1.0,
500997,767572,Male,January,1975.0,July,1.0,1.0
500998,314714,Female,May,1956.0,July,1.0,1.0
500998,318674,Male,April,1956.0,July,1.0,1.0
500998,406154,Female,February,1995.0,July,1.0,
500998,406197,Male,January,1999.0,July,1.0,
500998,406198,Male,May,2003.0,July,1.0,
500998,618884,Female,March,2016.0,July,1.0,
500998,734777,Male,May,2011.0,July,1.0,
501000,301464,Male,November,1981.0,April,1.0,1.0
501000,301465,Female,May,1984.0,April,1.0,1.0
501000,401020,Female,July,2006.0,April,1.0,
501000,631053,Male,January,2011.0,April,1.0,
501000,663613,Female,April,2016.0,April,1.0,
501001,381068,Male,May,1972.0,September,1.0,
501001,789834,Male,September,2000.0,September,1.0,
501002,656545,Male,January,2014.0,October,1.0,
501002,754502,Male,February,1983.0,October,,
501002,759788,Male,June,1964.0,October,1.0,2.0
501002,762459,Female,September,1964.0,October,1.0,2.0
501002,790636,Female,April,2007.0,October,1.0,
501003,315959,Female,December,1968.0,February,1.0,1.0
501003,315960,Female,October,1992.0,February,1.0,
501003,409652,Female,August,2005.0,February,1.0,
501004,319257,Male,August,1972.0,April,2.0,2.0
501004,705039,Female,August,1968.0,April,2.0,2.0
501004,746036,Female,January,1999.0,April,2.0,
501004,795997,Female,October,2016.0,April,2.0,
501006,402648,Male,October,2005.0,August,1.0,
501006,714325,Female,June,1933.0,August,1.0,
501007,407813,Female,August,1994.0,September,3.0,1.0
501007,659251,Female,July,2016.0,September,3.0,
501007,713124,Female,January,1964.0,September,3.0,
501007,717476,Male,March,1990.0,September,3.0,1.0
501010,321795,Female,June,1979.0,April,1.0,2.0
501010,411068,Male,September,2004.0,April,1.0,
501010,613371,Female,August,2015.0,April,1.0,
501010,620888,Female,March,2010.0,April,1.0,
501010,630685,Female,October,2011.0,April,1.0,
501010,724925,Male,April,1989.0,April,1.0,3.0
501010,728525,Female,September,1998.0,April,1.0,
501010,733136,Female,December,2006.0,April,1.0,
501010,735299,Female,December,1984.0,April,1.0,1.0
501010,776034,Male,June,1968.0,April,1.0,2.0
501011,308808,Female,April,1966.0,October,4.0,1.0
501011,308819,Male,February,1963.0,October,4.0,1.0
501012,305294,Female,December,1955.0,May,1.0,
501014,381173,Male,January,1993.0,April,1.0,3.0
501014,381209,Female,August,1985.0,April,1.0,3.0
501014,381210,Female,April,1989.0,April,1.0,3.0
501014,381542,Female,May,1947.0,April,1.0,
501014,481286,Female,June,1995.0,April,1.0,3.0
501014,481287,Female,September,2007.0,April,1.0,
501014,481289,Male,April,1996.0,April,1.0,3.0
501014,481353,Female,October,1994.0,April,1.0,3.0
501014,499999,Male,October,1994.0,April,1.0,3.0
501014,581051,Female,January,1975.0,April,1.0,3.0
501014,581101,Male,March,1987.0,April,1.0,3.0
501014,612578,Female,September,2010.0,April,1.0,
501014,620027,Male,May,2008.0,April,1.0,
501014,632643,Female,June,2011.0,April,1.0,
501014,652331,Male,February,2016.0,April,1.0,
501014,683966,Male,August,2015.0,April,1.0,
501014,720121,Male,January,2008.0,April,1.0,
501015,403230,Female,May,1996.0,October,1.0,2.0
501016,402830,Female,March,2006.0,April,2.0,
501016,620892,Male,July,2008.0,April,2.0,
501016,706617,Female,September,2002.0,April,2.0,
501016,708437,Female,September,1940.0,April,2.0,1.0
501016,708511,Male,August,1934.0,April,2.0,1.0
501016,727652,Female,August,1993.0,April,2.0,
501016,728459,Male,February,2015.0,April,2.0,
501016,742702,Male,January,2011.0,April,2.0,
501016,747737,Female,September,1963.0,April,2.0,
501016,749452,Female,,,April,,
501016,749571,Female,March,,April,,
501016,750354,Female,June,1982.0,April,,
501016,756493,Female,April,1990.0,April,2.0,
501016,763361,Male,November,1982.0,April,,
501016,767396,Male,April,2000.0,April,2.0,
501016,768417,Male,April,1958.0,April,,
501016,769755,Male,,1975.0,April,,
501016,774262,Female,June,1968.0,April,,
501016,796133,Male,September,1961.0,April,,
501017,313066,Female,March,1954.0,July,1.0,
501017,313067,Male,April,1992.0,July,1.0,
501017,583127,Male,May,1990.0,July,1.0,
501017,583128,Male,July,1990.0,July,1.0,
501017,630824,Female,September,2012.0,July,1.0,
501017,721977,Male,March,2006.0,July,1.0,
501017,721978,Female,January,1996.0,July,1.0,
501017,721979,Female,August,1999.0,July,1.0,
501017,739282,Female,August,2014.0,July,1.0,
501018,409576,Female,November,1995.0,March,1.0,
501018,780566,Female,April,2004.0,March,1.0,
501019,410814,Male,October,1996.0,October,1.0,3.0
501020,412218,Male,January,1997.0,August,2.0,
501020,787905,Female,March,1984.0,August,,
501020,790003,Female,March,1964.0,August,2.0,
501021,322060,Female,December,1991.0,June,2.0,
501021,324406,Female,December,1975.0,June,2.0,
501021,412168,Female,January,2005.0,June,2.0,
501021,591308,Female,November,1953.0,June,2.0,
501021,630473,Female,October,2011.0,June,2.0,
501021,727443,Female,December,1983.0,June,2.0,
501021,756414,Female,June,2013.0,June,2.0,
501024,305205,Female,April,1986.0,March,2.0,1.0
501024,305279,Male,June,1979.0,March,2.0,1.0
501025,323369,Female,July,1960.0,October,2.0,
501025,411923,Female,November,1993.0,October,2.0,
501025,412557,Female,September,2004.0,October,2.0,
501025,412580,Female,December,1999.0,October,2.0,
501027,323255,Female,August,1965.0,July,2.0,2.0
501027,323756,Male,April,1961.0,July,2.0,2.0
501028,302127,Female,February,1991.0,February,1.0,2.0
501028,731325,Male,December,1982.0,February,1.0,2.0
501029,410929,Female,November,1995.0,October,1.0,
501030,618296,Female,September,1965.0,October,4.0,1.0
501030,631536,Male,July,1961.0,October,4.0,1.0
501031,320952,Male,February,1982.0,July,1.0,3.0
501032,321583,Female,April,1988.0,November,2.0,
501032,410863,Male,November,2005.0,November,2.0,
501032,630595,Female,October,2010.0,November,2.0,
501032,745710,Female,February,1994.0,November,2.0,
501032,799964,Female,February,1937.0,November,2.0,
501034,605692,Female,October,1957.0,October,3.0,
501034,614444,Male,October,1978.0,October,3.0,1.0
501034,628562,Male,September,2011.0,October,3.0,
501034,684875,Female,January,1985.0,October,3.0,1.0
501036,312179,Female,November,1984.0,September,1.0,1.0
501036,406533,Female,March,2004.0,September,1.0,
501036,406541,Male,January,2008.0,September,1.0,
501036,634746,Male,January,2015.0,September,1.0,
501037,312685,Male,September,1949.0,September,3.0,
501039,582497,Male,July,1979.0,April,1.0,
501039,701595,Female,June,1948.0,April,1.0,
501039,780086,Female,March,2014.0,April,1.0,
501045,311991,Male,December,1992.0,June,1.0,
501045,630732,Male,October,2008.0,June,1.0,
501045,705357,Male,October,1983.0,June,1.0,
501045,710185,Male,December,1965.0,June,1.0,1.0
501045,711471,Female,May,1969.0,June,1.0,1.0
501046,322964,Female,July,1967.0,September,2.0,
501046,491072,Male,September,1999.0,September,2.0,
501047,304028,Female,March,1968.0,March,1.0,
501047,304032,Female,February,1949.0,March,1.0,1.0
501047,304088,Male,August,1935.0,March,1.0,1.0
501047,403349,Male,April,2004.0,March,1.0,
501047,403350,Male,July,2006.0,March,1.0,
501047,403369,Female,July,2003.0,March,1.0,
501047,403370,Male,June,2004.0,March,1.0,
501047,403375,Male,April,1995.0,March,1.0,
501047,620667,Female,May,2010.0,March,1.0,
501047,630704,Female,February,2012.0,March,1.0,
501047,723373,Female,May,1997.0,March,1.0,
501047,744891,Female,January,2015.0,March,1.0,
501047,795847,Male,July,2016.0,March,1.0,
501048,322726,Female,November,1973.0,September,2.0,3.0
501048,323681,Female,January,1950.0,September,2.0,
501048,412459,Female,September,2002.0,September,2.0,
501048,412460,Male,August,1997.0,September,2.0,
501048,412466,Female,February,2006.0,September,2.0,
501048,412477,Male,December,1998.0,September,2.0,
501048,412482,Male,June,1997.0,September,2.0,
501048,630906,Male,October,2011.0,September,2.0,
501048,722592,Female,September,1975.0,September,2.0,1.0
501048,732443,Female,March,2012.0,September,2.0,
501048,741149,Male,June,1979.0,September,2.0,1.0
501050,320893,Female,June,1971.0,June,1.0,
501050,320897,Male,July,1990.0,June,1.0,
501050,410518,Male,May,2006.0,June,1.0,
501050,721564,Female,December,1993.0,June,1.0,
501051,767490,Female,June,2017.0,July,1.0,
501051,773790,Male,March,2014.0,July,1.0,
501051,776233,Female,August,1982.0,July,1.0,2.0
501052,312238,Female,June,1946.0,July,1.0,1.0
501052,406585,Male,September,2003.0,July,1.0,
501052,481083,Female,March,2002.0,July,1.0,
501052,481368,Male,January,2000.0,July,1.0,
501052,501639,Female,September,1980.0,July,1.0,
501052,620201,Female,November,2008.0,July,1.0,
501052,732789,Male,April,1969.0,July,1.0,
501055,322411,Female,June,1974.0,March,1.0,2.0
501055,411774,Female,December,2007.0,March,1.0,
501055,729625,Male,June,1969.0,March,1.0,2.0
501056,408767,Female,October,2007.0,May,1.0,
501056,501618,Female,April,1983.0,May,1.0,1.0
501056,631176,Female,July,2010.0,May,1.0,
501056,645538,Male,December,2015.0,May,1.0,
501057,406844,Male,March,1994.0,February,1.0,
501057,740646,Male,July,1983.0,February,1.0,
501057,761520,Male,March,1977.0,February,1.0,
501058,407207,Female,June,1994.0,August,1.0,
501058,407208,Female,August,2003.0,August,1.0,
501058,407231,Female,January,2004.0,August,1.0,
501059,303513,Female,December,1968.0,June,1.0,
501059,303523,Female,February,1991.0,June,1.0,
501059,402861,Female,February,2007.0,June,1.0,
501059,402862,Female,July,2000.0,June,1.0,
501059,620412,Female,May,2009.0,June,1.0,
501059,630290,Male,October,2008.0,June,1.0,
501059,704947,Female,August,1993.0,June,1.0,
501060,318967,Male,March,1990.0,May,1.0,
501060,410938,Female,June,1994.0,May,1.0,3.0
501060,410939,Female,November,1993.0,May,1.0,3.0
501060,410940,Male,July,2002.0,May,1.0,
501060,652043,Female,July,2014.0,May,1.0,
501060,721673,Female,November,1995.0,May,1.0,
501060,779038,Male,January,1989.0,May,1.0,3.0
501061,317119,Female,September,1988.0,May,1.0,1.0
501061,501738,Male,April,1973.0,May,1.0,1.0
501063,314306,Male,February,1989.0,February,1.0,3.0
501063,740250,Male,May,1987.0,February,1.0,
501064,616003,Female,November,2013.0,April,1.0,
501064,630511,Female,May,2011.0,April,1.0,
501064,765854,Female,September,1947.0,April,1.0,
501065,303528,Female,January,1983.0,June,1.0,1.0
501065,303529,Male,August,1981.0,June,1.0,1.0
501065,402874,Female,May,2006.0,June,1.0,
501065,402876,Female,April,2004.0,June,1.0,
501066,323534,Male,January,1981.0,August,2.0,3.0
501066,746619,Female,August,2011.0,August,2.0,
501066,793867,Female,March,1989.0,August,2.0,3.0
501068,306792,Female,March,1933.0,May,1.0,
501068,405670,Male,June,2006.0,May,1.0,
501068,780019,Male,,1956.0,May,,
501068,793001,Female,August,1960.0,May,,
501069,600799,Female,February,2016.0,August,1.0,
501069,617296,Male,November,2010.0,August,1.0,
501069,624097,Female,December,2006.0,August,1.0,
501069,670344,Male,May,1977.0,August,1.0,1.0
501069,685756,Female,January,1981.0,August,1.0,1.0
501070,661624,Male,July,1953.0,February,4.0,
501071,319191,Female,September,1960.0,April,1.0,1.0
501071,411056,Male,September,1993.0,April,1.0,3.0
501071,411073,Female,March,1995.0,April,1.0,3.0
501071,411079,Female,September,2002.0,April,1.0,
501071,411084,Male,April,1999.0,April,1.0,
501071,646700,Female,July,2015.0,April,1.0,
501071,741658,Male,June,1964.0,April,1.0,1.0
501072,309538,Female,September,1982.0,February,1.0,
501072,402698,Female,November,2004.0,February,1.0,
501072,609004,Female,October,2010.0,February,1.0,
501072,636888,Female,July,2015.0,February,1.0,
501073,324475,Female,October,1982.0,September,2.0,
501073,411905,Female,June,2005.0,September,2.0,
501073,411906,Female,July,2000.0,September,2.0,
501073,740786,Male,February,1969.0,September,2.0,1.0
501073,750252,Female,July,1956.0,September,2.0,1.0
501075,305196,Male,May,1987.0,February,1.0,2.0
501075,705002,Female,June,1988.0,February,1.0,2.0
501075,773856,Female,August,2011.0,February,1.0,
501077,315570,Female,January,1952.0,March,1.0,
501077,730225,Female,July,1972.0,March,1.0,1.0
501077,731585,Female,December,1998.0,March,1.0,
501077,732224,Female,February,1976.0,March,1.0,3.0
501077,734886,Male,May,2000.0,March,1.0,
501077,735256,Male,December,1969.0,March,1.0,1.0
501077,735628,Male,February,2003.0,March,1.0,
501077,754312,Female,February,2006.0,March,1.0,
501077,777617,Female,January,2014.0,March,1.0,
501078,316148,Female,April,1982.0,July,1.0,
501078,316149,Female,August,1986.0,July,1.0,
501078,316150,Male,October,1990.0,July,1.0,
501078,722948,Female,January,1964.0,July,1.0,
501081,381123,Female,June,1986.0,February,1.0,
501081,481030,Male,May,2002.0,February,1.0,
501081,481040,Male,July,1994.0,February,1.0,
501081,630309,Male,February,2012.0,February,1.0,
501082,314497,Female,May,1953.0,March,1.0,
501082,407276,Male,October,2000.0,March,1.0,
501082,723110,Female,January,1987.0,March,1.0,
501083,314319,Female,July,1992.0,May,1.0,3.0
501084,311636,Male,December,1990.0,March,1.0,
501084,311649,Male,June,1961.0,March,1.0,
501084,311668,Male,August,1986.0,March,1.0,
501084,404877,Female,January,2006.0,March,1.0,
501084,404891,Female,January,2006.0,March,1.0,
501085,407780,Male,August,1997.0,November,1.0,
501085,795635,Male,June,1990.0,November,1.0,
501086,308782,Female,August,1948.0,April,1.0,
501086,739511,Male,November,2010.0,April,1.0,
501086,770704,Female,November,2010.0,April,1.0,
501086,786674,Male,April,1969.0,April,1.0,
501087,501624,Male,October,1983.0,August,1.0,3.0
501088,310123,Female,February,1986.0,June,1.0,1.0
501088,402973,Female,February,2007.0,June,1.0,
501088,613347,Male,January,2011.0,June,1.0,
501088,769444,Male,August,1982.0,June,1.0,1.0
501089,308241,Male,November,1960.0,August,4.0,
501089,582955,Female,February,1934.0,August,4.0,
501090,405826,Female,October,2004.0,May,1.0,
501090,702444,Male,March,2013.0,May,1.0,
501090,725160,Female,February,1998.0,May,1.0,
501090,796685,Female,January,1976.0,May,1.0,1.0
501091,600705,Male,November,1981.0,November,4.0,1.0
501091,677083,Female,June,1982.0,November,4.0,1.0
501091,687939,Male,September,2014.0,November,4.0,
501094,315000,Female,March,1961.0,July,1.0,
501094,719061,Female,July,2015.0,July,1.0,
501094,719438,Female,December,1959.0,July,1.0,
501094,731655,Male,April,2008.0,July,1.0,
501094,734958,Male,February,1995.0,July,1.0,
501094,735182,Female,November,1999.0,July,1.0,3.0
501094,744501,Female,March,1980.0,July,1.0,3.0
501094,746538,Male,September,2010.0,July,1.0,
501094,764606,Female,January,1988.0,July,1.0,3.0
501094,781123,Male,March,2013.0,July,1.0,
501094,784966,Male,March,2016.0,July,1.0,
501094,792821,Female,December,1981.0,July,1.0,3.0
